sci_job_id;project_id;sum
2;9220;4150,43
3;9220;1555,66
4;9220;1263,25
5;9220;2981,93
6;9220;1240,68
1;9221;2520,34
2;9221;1121,28
3;9221;1910,12
4;9221;1532,5
5;9221;2416,05
6;9221;3064
1;9222;2265,22
2;9222;3074,22
3;9222;2513,84
4;9222;5276,72
5;9222;1049,01
6;9222;3914,97
1;9223;5987,33
2;9223;2642,7
3;9223;1926,01
4;9223;3169,4
5;9223;1115,25
6;9223;2496,34
1;9224;5368,3
2;9224;1299,27
3;9224;4413,61
4;9224;5237,43
5;9224;2588,72
6;9224;1915,91
1;9225;5253,08
2;9225;3090,71
3;9225;1245,13
4;9225;3158,09
5;9225;1169,55
6;9225;3642,14
1;9226;2187,37
2;9226;5739
3;9226;3252,05
4;9226;3346,79
5;9226;3131,57
6;9226;1446,67
1;9227;5619,48
2;9227;5513,23
3;9227;2852,51
4;9227;2621,29
5;9227;1977,88
6;9227;3398,06
1;9228;2939,69
2;9228;5200,74
3;9228;3810,11
4;9228;1199,74
5;9228;2841,9
6;9228;4175,02
1;9229;3826,9
2;9229;4429,53
3;9229;2487,38
4;9229;2882,61
5;9229;3580,9
6;9229;1830,59
1;9230;3536,46
2;9230;5886,8
3;9230;4188,39
4;9230;2856
5;9230;1233,37
6;9230;1888,22
1;9231;5294,76
2;9231;5883,05
3;9231;2484,39
4;9231;2909,04
5;9231;3158,54
6;9231;2306,97
1;9232;2762,32
2;9232;2237,27
3;9232;4382,83
4;9232;3435,62
5;9232;1212,35
6;9232;1695,47
1;9233;1373,87
2;9233;2545,53
3;9233;5753,61
4;9233;3137,8
5;9233;4224,36
6;9233;1424,84
1;9234;2115,84
2;9234;5735,31
3;9234;3625,92
4;9234;4776,33
5;9234;2689,68
6;9234;2894,15
1;9235;4364,34
2;9235;4199,43
3;9235;3578,81
4;9235;2454,34
5;9235;3226,24
6;9235;5858,24
1;9236;2871,83
2;9236;2360,47
3;9236;1912,12
4;9236;5337,57
5;9236;4356,54
6;9236;3075,74
1;9237;3401,68
2;9237;5444,41
3;9237;4769,13
4;9237;2993,28
5;9237;1028,93
6;9237;1986,11
1;9238;3988,64
2;9238;2468,66
3;9238;4983,32
4;9238;1488,5
5;9238;5804,5
6;9238;5378,53
1;9239;4669,82
2;9239;4088,16
3;9239;5568,29
4;9239;2279,89
5;9239;4524,73
6;9239;5151,43
1;9240;1045,05
2;9240;2283,65
3;9240;4868,94
4;9240;1062,99
5;9240;2938,58
6;9240;1502
1;9241;5582,08
2;9241;4782,38
3;9241;4359,64
4;9241;2770,92
5;9241;1364,99
6;9241;1881,37
1;9242;1440,81
2;9242;3864,45
3;9242;4877,41
4;9242;2198,32
5;9242;2398,69
6;9242;3210,05
1;9243;2037,97
2;9243;3558,67
3;9243;2221,87
4;9243;3298,57
5;9243;5444,94
6;9243;5209,11
1;9244;3557,44
2;9244;2708,73
3;9244;3653,01
4;9244;4618,93
5;9244;2354,5
6;9244;5966,23
1;9245;4175,1
2;9245;1412,23
3;9245;5368,9
4;9245;1375,1
5;9245;2570,97
6;9245;4361,8
1;9246;4967,85
2;9246;1872,88
3;9246;4897,13
4;9246;4066,54
5;9246;4678,93
6;9246;1774,43
1;9247;4022,43
2;9247;3381,43
3;9247;1306,28
4;9247;1433,94
5;9247;4218,92
6;9247;1272,08
1;9248;3054,48
2;9248;3258,84
3;9248;2527,53
4;9248;1982,62
5;9248;4916,4
6;9248;2245,31
1;9249;5867,82
2;9249;5224,09
3;9249;1726,46
4;9249;3094,27
5;9249;2734,06
6;9249;5559,11
1;9250;1905,15
2;9250;5842,06
3;9250;4917,39
4;9250;4405,95
5;9250;3556,46
6;9250;3622,2
1;9251;5048,76
2;9251;4464,89
3;9251;5871,28
4;9251;1175,18
5;9251;1396,58
6;9251;1403,28
1;9252;2334,93
2;9252;3502,67
3;9252;3602,92
4;9252;4458,91
5;9252;4532,14
6;9252;4602,25
1;9253;5884,75
2;9253;3683,25
3;9253;2246,37
4;9253;3616,13
5;9253;1233,14
6;9253;2288,74
1;9254;3153,28
2;9254;1719,75
3;9254;2444,91
4;9254;5402,73
5;9254;1478,88
6;9254;1836,56
1;9255;1816,26
2;9255;3406,1
3;9255;3723,58
4;9255;1562,59
5;9255;2134,1
6;9255;3564,11
1;9256;4481,52
2;9256;1107,55
3;9256;3442,34
4;9256;3370,21
5;9256;4233,06
6;9256;3064,91
1;9257;1844,09
2;9257;3260,4
3;9257;1844,5
4;9257;1275,06
5;9257;4907,41
6;9257;4060,19
1;9258;5760,26
2;9258;1503,63
3;9258;1944,68
4;9258;3632,06
5;9258;4057,23
6;9258;5709,43
1;9259;5962,5
2;9259;3067,94
3;9259;5331,69
4;9259;2471,51
5;9259;5709,75
6;9259;5308,8
1;9260;4934,72
2;9260;5776,69
3;9260;1773,93
4;9260;1367,03
5;9260;2231,11
6;9260;5214,49
1;9261;2308,34
2;9261;4255,46
3;9261;2849,2
4;9261;4290,42
5;9261;1878,56
6;9261;5525,01
1;9262;3081,44
2;9262;5014,73
3;9262;2798,73
4;9262;3904,06
5;9262;3505,03
6;9262;4409,05
1;9263;1368,44
2;9263;4874,38
3;9263;2350,32
4;9263;2904
5;9263;5619,2
6;9263;5387,68
1;9264;5276,79
2;9264;3312,65
3;9264;4831,22
4;9264;5017,22
5;9264;4636,24
6;9264;1986,8
1;9265;5796,33
2;9265;2489,79
3;9265;1191,1
4;9265;3942,9
5;9265;3198,79
6;9265;1121,02
1;9266;4154,85
2;9266;3862,85
3;9266;5106,67
4;9266;5529,1
5;9266;3218,39
6;9266;4268,67
1;9267;3531,48
2;9267;2952,4
3;9267;3846,23
4;9267;3348,32
5;9267;2209,32
6;9267;2485,67
1;9268;1506,69
2;9268;4105,88
3;9268;4877,69
4;9268;1289,03
5;9268;5853,8
6;9268;3651,47
1;9269;3434,98
2;9269;3033,97
3;9269;2180,6
4;9269;1875,12
5;9269;4004,19
6;9269;4626,9
1;9270;5072,26
2;9270;4319,53
3;9270;1836,98
4;9270;1291,22
5;9270;3223,41
6;9270;5193,03
1;9271;3016,78
2;9271;2788,61
3;9271;5927,62
4;9271;5158,13
5;9271;3012,48
6;9271;5858,39
1;9272;5489,68
2;9272;3913,1
3;9272;1935,14
4;9272;1561,34
5;9272;2806,52
6;9272;1271,05
1;9273;5758,38
2;9273;3289,53
3;9273;1086,19
4;9273;4870,67
5;9273;4860,92
6;9273;1892,84
1;9274;3638,37
2;9274;3004,86
3;9274;3452,41
4;9274;1515,49
5;9274;4701,06
6;9274;4623,87
1;9275;5758,03
2;9275;1029,88
3;9275;5219,99
4;9275;1400,51
5;9275;4096,84
6;9275;4063,32
1;9276;2846,04
2;9276;1269,41
3;9276;3042,71
4;9276;5971,75
5;9276;3248,23
6;9276;4032,46
1;9277;1152,29
2;9277;2849,69
3;9277;1543,1
4;9277;2141,51
5;9277;2488,25
6;9277;4741,5
1;9278;1118,92
2;9278;2256,15
3;9278;4653,21
4;9278;2566,41
5;9278;4231,88
6;9278;3423,82
1;9279;5692,9
2;9279;4162,86
3;9279;3036,27
4;9279;1627,85
5;9279;3654,59
6;9279;4648,92
1;9280;4787,38
2;9280;5575,3
3;9280;3996,71
4;9280;5588,98
5;9280;2559,05
6;9280;1579,43
1;9281;4540,15
2;9281;3047,53
3;9281;4954,97
4;9281;3928,12
5;9281;3755,35
6;9281;2681,17
1;9282;5015,38
2;9282;5108,28
3;9282;5185,37
4;9282;5606,51
5;9282;5045,09
6;9282;4691,66
1;9283;5672,47
2;9283;1405,55
3;9283;5519,58
4;9283;4720,11
5;9283;5550,6
6;9283;3539,85
1;9284;5309,59
2;9284;1957,84
3;9284;4930,81
4;9284;3831,7
5;9284;5117,3
6;9284;4678,49
1;9285;4345,82
2;9285;2666,08
3;9285;5728,08
4;9285;3964,54
5;9285;3102,75
6;9285;4956,61
1;9286;5089,93
2;9286;5464,87
3;9286;4518,8
4;9286;5724,13
5;9286;1894,35
6;9286;2385,65
1;9287;5491,83
2;9287;2393,61
3;9287;4955,62
4;9287;2517,28
5;9287;5601,8
6;9287;4757,86
1;9288;2171,41
2;9288;2364,74
3;9288;2170,55
4;9288;5285,47
5;9288;1149,79
6;9288;5862,13
1;9289;2613,15
2;9289;4187,96
3;9289;2488,29
4;9289;3710,97
5;9289;2890,25
6;9289;3657,39
1;9290;1492,61
2;9290;1138,02
3;9290;1194,24
4;9290;5340,63
5;9290;1775,01
6;9290;3308,88
1;9291;4107,54
2;9291;4304,79
3;9291;3829,59
4;9291;2799,86
5;9291;3451,86
6;9291;1671,91
1;9292;2207,46
2;9292;1620,66
3;9292;5975,55
4;9292;2784,2
5;9292;2987,08
6;9292;4571,74
1;9293;3575,94
2;9293;4532,54
3;9293;2597,65
4;9293;3901,96
5;9293;4319,97
6;9293;5777,41
1;9294;5096,39
2;9294;3271,94
3;9294;2918,05
4;9294;4741,88
5;9294;1529,01
6;9294;1610,34
1;9295;3611,29
2;9295;4421,84
3;9295;3386,87
4;9295;2585,47
5;9295;4830,87
6;9295;1489,15
1;9296;2286,9
2;9296;2136,7
3;9296;1405,5
4;9296;4913,35
5;9296;4208,65
6;9296;2218,79
1;9297;4967,14
2;9297;3657,58
3;9297;3568,32
4;9297;3428,06
5;9297;2127,27
6;9297;4796,7
1;9298;4686,38
2;9298;4374,32
3;9298;1165,12
4;9298;5122,94
5;9298;1905,3
6;9298;5149,56
1;9299;3694,55
2;9299;1562,65
3;9299;1193,85
4;9299;1001,71
5;9299;4421,5
6;9299;4184,4
1;9300;1417,97
2;9300;3852,4
3;9300;2357,3
4;9300;4122,47
5;9300;5144,69
6;9300;2542,98
1;9301;1180,1
2;9301;3305,25
3;9301;1651,28
4;9301;4707,63
5;9301;3959,77
6;9301;2641,53
1;9302;5879,72
2;9302;2715,19
3;9302;2396,81
4;9302;4447,8
5;9302;3697,76
6;9302;1111,28
1;9303;4088,3
2;9303;5981,57
3;9303;4426,81
4;9303;4312,99
5;9303;1548,77
6;9303;2251,08
1;9304;3235,46
2;9304;3176,67
3;9304;5429,11
4;9304;1182,67
5;9304;4917,95
6;9304;5153,87
1;9305;5596,72
2;9305;3112,83
3;9305;3036,03
4;9305;5623,16
5;9305;2039,55
6;9305;1483,27
1;9306;4648,79
2;9306;2225,41
3;9306;3161,14
4;9306;5882,67
5;9306;5611,77
6;9306;2647,2
1;9307;4155,6
2;9307;5500,09
3;9307;1688,74
4;9307;3902,94
5;9307;2086,48
6;9307;2347,47
1;9308;4118,42
2;9308;1312,5
3;9308;5378,51
4;9308;2684,39
5;9308;4947,21
6;9308;1398,23
1;9309;3656,31
2;9309;4947,24
3;9309;3314,1
4;9309;2114,28
5;9309;4722,81
6;9309;5010,53
1;9310;4790,04
2;9310;5933,13
3;9310;3862,86
4;9310;4093,8
5;9310;5364,23
6;9310;5130,36
1;9311;4545,13
2;9311;4308,16
3;9311;5622,47
4;9311;5215,32
5;9311;4890,56
6;9311;1294,78
1;9312;5279,4
2;9312;2565,77
3;9312;2070,19
4;9312;2060,82
5;9312;2520,91
6;9312;4921,63
1;9313;3190,97
2;9313;1519,78
3;9313;1373,43
4;9313;1715,9
5;9313;2108,79
6;9313;5514,22
1;9314;3536,06
2;9314;4188,53
3;9314;4749,82
4;9314;1148,42
5;9314;1571,13
6;9314;3752,26
1;9315;2042,21
2;9315;3208,8
3;9315;3453,65
4;9315;3682,42
5;9315;4716,65
6;9315;5850,56
1;9316;2684,29
2;9316;3466,76
3;9316;4774,13
4;9316;2393,92
5;9316;5030,21
6;9316;2534,28
1;9317;2238,88
2;9317;1681,9
3;9317;1291,9
4;9317;5524,17
5;9317;5165,49
6;9317;3895,66
1;9318;5084,13
2;9318;2814,66
3;9318;2572,48
4;9318;2746,69
5;9318;4838,4
6;9318;4570,31
1;9319;1020,34
2;9319;2092,7
3;9319;2989,39
4;9319;2800,59
5;9319;1206,88
6;9319;1625,17
1;9320;1238,92
2;9320;5315,89
3;9320;2791,9
4;9320;3525,39
5;9320;2817,9
6;9320;1462,42
1;9321;3947,02
2;9321;5936,13
3;9321;4591,68
4;9321;4940,36
5;9321;1774,57
6;9321;2615,58
1;9322;1278,06
2;9322;5396,05
3;9322;2656,07
4;9322;4691,06
5;9322;3413,43
6;9322;1135,88
1;9323;5809,69
2;9323;5752,8
3;9323;4681,08
4;9323;4648,92
5;9323;1432,88
6;9323;3489,36
1;9324;4452,24
2;9324;4032,8
3;9324;5877,66
4;9324;2132,38
5;9324;3986,46
6;9324;1617,44
1;9325;4892,13
2;9325;1030,31
3;9325;3910,63
4;9325;2524,18
5;9325;5342,29
6;9325;1530,38
1;9326;4796,32
2;9326;2351,12
3;9326;4006,83
4;9326;4973,35
5;9326;5004,11
6;9326;5031,66
1;9327;4549,77
2;9327;3778,6
3;9327;1865,77
4;9327;2016,94
5;9327;4227,42
6;9327;4320,43
1;9328;3052,53
2;9328;1300,37
3;9328;1713,73
4;9328;4012,02
5;9328;4342,1
6;9328;4766,76
1;9329;2986,77
2;9329;1219,56
3;9329;4750,81
4;9329;1504,38
5;9329;3018,41
6;9329;5279,42
1;9330;5267,19
2;9330;1350,59
3;9330;3548,88
4;9330;4151,52
5;9330;2215,45
6;9330;3252,22
1;9331;5629,02
2;9331;1335,96
3;9331;4620,06
4;9331;1956,54
5;9331;2948,91
6;9331;5382,67
1;9332;2080,4
2;9332;2839,63
3;9332;4470,69
4;9332;4712,56
5;9332;4883,3
6;9332;4303,85
1;9333;1914,78
2;9333;4212,63
3;9333;3833,28
4;9333;4356,57
5;9333;2277,25
6;9333;5441,24
1;9334;3307,5
2;9334;2677,14
3;9334;1546,63
4;9334;2611,16
5;9334;3589,77
6;9334;4267,85
1;9335;4806,65
2;9335;2418,21
3;9335;4228,51
4;9335;1737,21
5;9335;5075,57
6;9335;4157,95
1;9336;3281,67
2;9336;3332,92
3;9336;3856,17
4;9336;1868,24
5;9336;2177,24
6;9336;3018,21
1;9337;1239,23
2;9337;1869,26
3;9337;3512,87
4;9337;3702,8
5;9337;4044,83
6;9337;1977,09
1;9338;1543,37
2;9338;1639,51
3;9338;3164,93
4;9338;2286,27
5;9338;4271,68
6;9338;1035,19
1;9339;1430,03
2;9339;1188,99
3;9339;4730,97
4;9339;1785,76
5;9339;4130,03
6;9339;5388,3
1;9340;4220,85
2;9340;3982,73
3;9340;5948,19
4;9340;2854,56
5;9340;3152,72
6;9340;1453,28
1;9341;4785,16
2;9341;2088,77
3;9341;5990,49
4;9341;2702,83
5;9341;3138,71
6;9341;1571,77
1;9342;1809,3
2;9342;5771,99
3;9342;2659,54
4;9342;1825,93
5;9342;4502,94
6;9342;4782,49
1;9343;3965,6
2;9343;5825,73
3;9343;4642,64
4;9343;5017,32
5;9343;2644,14
6;9343;1335,81
1;9344;4884,19
2;9344;5594,97
3;9344;4109,15
4;9344;5294,54
5;9344;2350,09
6;9344;3496,58
1;9345;1311,69
2;9345;2432,61
3;9345;4051,6
4;9345;2333,76
5;9345;5200,13
6;9345;2743,2
1;9346;4820,06
2;9346;5487,99
3;9346;4573,12
4;9346;5007,43
5;9346;3791,58
6;9346;5101,92
1;9347;1006,78
2;9347;2477,47
3;9347;4938,01
4;9347;5672,91
5;9347;3810,94
6;9347;2244
1;9348;4846,79
2;9348;3364,67
3;9348;5159,85
4;9348;1081,49
5;9348;4901,91
6;9348;3722,8
1;9349;3489,83
2;9349;2514,09
3;9349;2317,55
4;9349;4563,61
5;9349;2239,95
6;9349;1141,71
1;9350;2954,84
2;9350;1614,14
3;9350;5007,97
4;9350;1425,71
5;9350;1419,77
6;9350;3319,85
1;9351;2080,09
2;9351;1777,98
3;9351;1213,32
4;9351;2855,94
5;9351;5000,58
6;9351;2040,66
1;9352;1203,43
2;9352;5663,3
3;9352;1851,96
4;9352;3131,68
5;9352;3439,9
6;9352;3800,22
1;9353;3014,02
2;9353;5282,66
3;9353;3914,65
4;9353;4411,84
5;9353;2947,14
6;9353;5208,93
1;9354;3391,83
2;9354;3741,4
3;9354;2699,87
4;9354;5637,71
5;9354;5877,69
6;9354;2593,52
1;9355;5130,13
2;9355;3623,13
3;9355;5017,64
4;9355;1862,27
5;9355;3625,62
6;9355;3817,57
1;9356;1791,82
2;9356;2271,9
3;9356;4889,1
4;9356;4096,15
5;9356;4830,65
6;9356;1280,56
1;9357;5919,17
2;9357;3076,5
3;9357;3898,2
4;9357;4581,16
5;9357;3005,44
6;9357;5628,42
1;9358;4444,57
2;9358;4273,91
3;9358;4376,07
4;9358;2745,86
5;9358;3956,42
6;9358;5537,56
1;9359;1398,28
2;9359;1600,49
3;9359;3737,86
4;9359;5196,42
5;9359;4020,78
6;9359;3711,33
1;9360;3921,09
2;9360;1448,8
3;9360;1927,41
4;9360;2436,01
5;9360;1578,41
6;9360;2611,67
1;9361;5665,7
2;9361;5907,6
3;9361;2349,65
4;9361;2514,59
5;9361;5091,71
6;9361;2273,92
1;9362;4977,76
2;9362;4279,91
3;9362;4310,37
4;9362;2506,39
5;9362;3566,53
6;9362;3995,28
1;9363;3730,42
2;9363;5786,92
3;9363;3904,8
4;9363;4500,86
5;9363;3398,46
6;9363;3009,91
1;9364;1502,7
2;9364;4553,45
3;9364;2865,42
4;9364;5540,14
5;9364;5802,25
6;9364;4597,49
1;9365;4519,08
2;9365;2010,8
3;9365;2926,57
4;9365;1846,68
5;9365;5682,48
6;9365;2717,71
1;9366;1904,82
2;9366;4069,68
3;9366;2476,28
4;9366;3250,37
5;9366;3773,27
6;9366;2960,94
1;9367;4164,07
2;9367;1130,9
3;9367;1148,31
4;9367;5828,99
5;9367;5375,44
6;9367;5025,84
1;9368;3421,88
2;9368;1175,25
3;9368;5132,67
4;9368;3856,81
5;9368;4831,95
6;9368;2779,66
1;9369;1898,16
2;9369;1344,18
3;9369;2463,63
4;9369;2532,18
5;9369;1131,63
6;9369;5264,09
1;9370;5106,72
2;9370;5774,2
3;9370;1940,6
4;9370;3879,92
5;9370;3854,41
6;9370;4928,46
1;9371;1931,92
2;9371;1814,02
3;9371;4638,45
4;9371;3715,94
5;9371;1991,08
6;9371;3429,4
1;9372;4193,61
2;9372;4819,71
3;9372;1142,53
4;9372;5571,62
5;9372;5705,3
6;9372;1845,81
1;9373;1397,63
2;9373;1612,45
3;9373;1330,77
4;9373;2756,87
5;9373;3434,32
6;9373;1964,51
1;9374;5163,1
2;9374;2466,98
3;9374;1221,43
4;9374;4917,85
5;9374;4864,49
6;9374;4547,17
1;9375;1390,68
2;9375;5596,11
3;9375;2336,56
4;9375;4862,39
5;9375;4328,88
6;9375;4192,69
1;9376;1535,45
2;9376;4386,01
3;9376;1661,4
4;9376;4818,92
5;9376;4613,34
6;9376;1497,97
1;9377;1923,85
2;9377;4685,89
3;9377;3192,48
4;9377;2473,53
5;9377;4210,95
6;9377;3849,01
1;9378;3621,06
2;9378;1109,21
3;9378;3208,57
4;9378;4730,99
5;9378;2121,18
6;9378;3752,11
1;9379;3528,64
2;9379;2961,98
3;9379;4066,41
4;9379;5888,32
5;9379;4566,53
6;9379;4692,29
1;9380;1820,77
2;9380;4467,45
3;9380;1675,77
4;9380;2519,1
5;9380;3509,02
6;9380;3011,89
1;9381;4041,12
2;9381;5410,19
3;9381;2008,94
4;9381;4954,29
5;9381;5180,55
6;9381;2556,74
1;9382;4331,2
2;9382;1800,23
3;9382;5443,31
4;9382;5524,41
5;9382;1488,35
6;9382;1298,67
1;9383;1987,65
2;9383;2449,76
3;9383;4161,77
4;9383;4189,05
5;9383;1291,94
6;9383;3637,53
1;9384;2801,3
2;9384;3980,96
3;9384;3716,25
4;9384;4297,45
5;9384;1859,76
6;9384;3400,24
1;9385;5075,18
2;9385;4377,65
3;9385;5381,52
4;9385;3123
5;9385;1966,06
6;9385;3042,92
1;9386;4060,36
2;9386;5451,49
3;9386;1620,49
4;9386;4508,44
5;9386;5464,92
6;9386;4759,73
1;9387;2394,46
2;9387;1779,03
3;9387;1418,44
4;9387;1725,08
5;9387;1093,55
6;9387;2027,46
1;9388;2779,28
2;9388;3347,83
3;9388;3165,53
4;9388;4581,22
5;9388;5000,37
6;9388;1866,02
1;9389;2175,78
2;9389;4316,07
3;9389;3513,69
4;9389;5194,52
5;9389;5599,04
6;9389;1935,46
1;9390;5839,66
2;9390;2183,97
3;9390;3267,87
4;9390;4487,34
5;9390;4798,41
6;9390;4020,03
1;9391;5857,77
2;9391;2082,35
3;9391;4282,44
4;9391;2050,71
5;9391;5337,59
6;9391;5409,66
1;9392;4799,74
2;9392;3628,5
3;9392;5535,44
4;9392;4548,13
5;9392;3457,57
6;9392;2416,73
1;9393;3698,86
2;9393;4660,3
3;9393;3937,21
4;9393;2771,41
5;9393;2482,11
6;9393;1597,77
1;9394;1501,06
2;9394;5534,86
3;9394;4497,46
4;9394;4763,97
5;9394;4470,46
6;9394;3707,12
1;9395;1047,99
2;9395;2108,15
3;9395;3197,33
4;9395;5079
5;9395;1972,01
6;9395;1818,69
1;9396;5532,12
2;9396;4319,95
3;9396;3344,42
4;9396;2862,81
5;9396;1602
6;9396;4776,02
1;9397;1309,85
2;9397;2733,03
3;9397;3590,09
4;9397;5272,9
5;9397;2059,47
6;9397;3734,64
1;9398;2118,38
2;9398;4582,66
3;9398;1547,9
4;9398;5077,11
5;9398;4173,33
6;9398;1987,54
1;9399;3203,29
2;9399;5589,61
3;9399;1401,17
4;9399;3535,24
5;9399;3793,94
6;9399;4132,83
1;9400;3340,45
2;9400;1986,95
3;9400;5623,84
4;9400;4944,07
5;9400;2371,19
6;9400;5218,18
1;9401;4250,67
2;9401;5348,64
3;9401;1473,81
4;9401;3878,22
5;9401;4417,96
6;9401;2950,33
1;9402;5958,96
2;9402;2462,79
3;9402;1872,12
4;9402;1461,16
5;9402;4021,48
6;9402;2751,62
1;9403;3212,08
2;9403;5195,24
3;9403;4887,77
4;9403;1509,37
5;9403;5438,86
6;9403;3495,73
1;9404;5392,83
2;9404;2186,84
3;9404;4316,15
4;9404;4584,14
5;9404;2550,4
6;9404;4861,67
1;9405;3321,37
2;9405;5258,74
3;9405;3717,75
4;9405;3455,52
5;9405;1171,29
6;9405;2890,77
1;9406;2355,75
2;9406;2151,59
3;9406;5682,92
4;9406;2331,4
5;9406;3109,12
6;9406;4794,67
1;9407;3353,18
2;9407;2239,35
3;9407;1225,12
4;9407;5780,47
5;9407;5260,76
6;9407;5294,89
1;9408;1253,71
2;9408;1919,02
3;9408;2067,4
4;9408;2820,42
5;9408;5614,93
6;9408;5443,88
1;9409;2485,1
2;9409;3131,42
3;9409;2073,15
4;9409;4358,75
5;9409;4546,89
6;9409;5859,93
1;9410;4863,55
2;9410;2415,97
3;9410;3277,67
4;9410;2760,62
5;9410;5948,06
6;9410;4328,52
1;9411;5984,28
2;9411;1131,18
3;9411;5026,91
4;9411;2200,03
5;9411;3669,36
6;9411;4907,25
1;9412;3372,42
2;9412;3172,31
3;9412;5266,93
4;9412;1613,5
5;9412;4614,66
6;9412;1152,55
1;9413;1634,96
2;9413;5573,5
3;9413;2328,99
4;9413;5576,73
5;9413;5302,82
6;9413;3630,95
1;9414;2329,63
2;9414;2695,91
3;9414;4442,03
4;9414;2227,85
5;9414;4762,39
6;9414;2959,8
1;9415;2814,03
2;9415;1405,32
3;9415;3493,16
4;9415;3898,02
5;9415;5889,12
6;9415;1398,11
1;9416;2921,89
2;9416;3663,17
3;9416;1760,04
4;9416;2114,09
5;9416;5494,02
6;9416;4518,38
1;9417;2515,23
2;9417;1817,17
3;9417;3520,82
4;9417;2538,59
5;9417;1870,5
6;9417;2894,86
1;9418;2323,86
2;9418;2682,78
3;9418;4593,42
4;9418;1107,4
5;9418;4494,23
6;9418;4681,05
1;9419;4210,27
2;9419;5944,96
3;9419;5389,83
4;9419;1277,22
5;9419;1456,65
6;9419;3034,51
1;9420;3375,71
2;9420;5559,32
3;9420;1582,38
4;9420;3089,98
5;9420;1329,71
6;9420;4001,8
1;9421;5532,4
2;9421;5396,24
3;9421;4610,55
4;9421;2209,19
5;9421;4091,75
6;9421;4445,21
1;9422;3255,45
2;9422;3246,32
3;9422;2714,47
4;9422;4649,94
5;9422;4087,78
6;9422;5312,72
1;9423;2276,77
2;9423;2741,65
3;9423;3138,82
4;9423;4470,45
5;9423;3620,76
6;9423;3707,98
1;9424;3895,51
2;9424;3066,06
3;9424;5935,45
4;9424;5708,5
5;9424;2058,33
6;9424;2503,25
1;9425;3824,4
2;9425;1691,26
3;9425;5389,1
4;9425;4569,05
5;9425;5057,63
6;9425;1955,61
1;9426;4732,56
2;9426;5283,75
3;9426;1389,31
4;9426;4067,26
5;9426;3397,42
6;9426;4936,69
1;9427;2888,11
2;9427;2494,7
3;9427;1948,64
4;9427;4993,13
5;9427;2739,41
6;9427;4763,99
1;9428;3882,45
2;9428;1881,14
3;9428;4295,61
4;9428;2169,38
5;9428;1790,97
6;9428;3724,95
1;9429;3783,28
2;9429;5807,83
3;9429;1030,16
4;9429;5484,66
5;9429;3838,65
6;9429;2156,14
1;9430;1169,79
2;9430;4725,07
3;9430;3049,94
4;9430;2412,63
5;9430;4770,13
6;9430;1892,76
1;9431;5339,36
2;9431;1769,78
3;9431;2097,27
4;9431;5300,2
5;9431;3699,35
6;9431;1915
1;9432;4864,92
2;9432;1464,13
3;9432;5933,76
4;9432;5340,07
5;9432;5103,11
6;9432;2903,41
1;9433;2670,03
2;9433;5369,94
3;9433;3357,35
4;9433;3764,7
5;9433;5959,46
6;9433;3707,59
1;9434;5894,91
2;9434;1903,53
3;9434;1292,54
4;9434;1278,5
5;9434;3754,23
6;9434;2954,72
1;9435;5660,34
2;9435;3060,66
3;9435;1445,22
4;9435;4342,88
5;9435;3824,61
6;9435;1188,4
1;9436;3366,05
2;9436;1034,3
3;9436;2230,84
4;9436;2704,92
5;9436;1756,49
6;9436;2307,1
1;9437;3303,98
2;9437;5880,45
3;9437;3614,42
4;9437;5491,92
5;9437;3164,29
6;9437;1871,55
1;9438;3355,58
2;9438;1550
3;9438;3449,9
4;9438;1945,64
5;9438;4674,61
6;9438;3549,86
1;9439;1196,27
2;9439;5736,32
3;9439;1962,11
4;9439;4707,47
5;9439;2891,92
6;9439;5190,66
1;9440;2513,4
2;9440;1298,69
3;9440;4091,43
4;9440;4700,75
5;9440;2950,04
6;9440;1737,49
1;9441;4892,75
2;9441;1826,77
3;9441;5274,41
4;9441;2828,43
5;9441;2607,86
6;9441;3395,11
1;9442;1194,29
2;9442;1528,14
3;9442;5409,58
4;9442;4633,13
5;9442;1950,97
6;9442;2120,15
1;9443;4995,6
2;9443;3983,64
3;9443;1539,77
4;9443;2222,68
5;9443;3419,09
6;9443;1626,36
1;9444;2175,84
2;9444;4100,59
3;9444;5045,56
4;9444;4835,87
5;9444;5918,31
6;9444;2234,7
1;9445;4326,59
2;9445;5649,16
3;9445;3260,86
4;9445;3732,22
5;9445;3441,56
6;9445;3779,75
1;9446;5379,6
2;9446;1770,95
3;9446;5509,85
4;9446;2123,43
5;9446;5800,02
6;9446;5052,24
1;9447;4550,42
2;9447;1489,62
3;9447;4794,71
4;9447;1616,88
5;9447;5577
6;9447;3478,69
1;9448;2143,45
2;9448;2299,72
3;9448;3189,71
4;9448;1746,84
5;9448;1972,73
6;9448;4399,01
1;9449;1957,67
2;9449;1905,47
3;9449;5634,4
4;9449;2803,93
5;9449;3765,38
6;9449;3488,6
1;9450;5017,17
2;9450;1743,92
3;9450;3554,22
4;9450;3373,52
5;9450;2642,41
6;9450;1753,66
1;9451;2196,7
2;9451;5277,76
3;9451;5340,96
4;9451;2329,91
5;9451;2085,91
6;9451;2354,67
1;9452;2344,17
2;9452;2755,46
3;9452;4684,94
4;9452;3247,29
5;9452;5338,59
6;9452;1099,24
1;9453;2583,85
2;9453;2941,66
3;9453;4287,01
4;9453;5618,99
