employee_id;job_id;rank_id;sci_job_id;main_work_id
3599;3;1;5;8093
3600;9;2;5;6767
3601;3;4;1;16350
3602;4;2;2;6878
3603;9;3;4;5103
3604;12;2;5;3066
3605;11;1;3;4188
3606;6;2;6;6711
3607;3;3;2;1257
3608;10;1;3;4291
3609;9;4;2;12574
3610;4;3;1;19887
3611;7;3;4;5509
3612;4;2;6;6280
3613;3;2;4;17382
3614;3;2;1;13749
3615;7;1;2;14719
3616;12;3;4;7349
3617;12;2;6;15367
3618;8;4;6;6410
3619;7;2;4;15038
3620;9;2;5;2858
3621;11;2;6;1718
3622;12;4;1;15080
3623;9;4;2;10722
3624;5;1;3;18562
3625;8;2;2;3668
3626;5;2;3;14911
3627;3;3;3;13402
3628;8;4;5;12072
3629;12;3;4;7198
3630;6;3;4;10451
3631;3;1;3;11217
3632;4;2;5;17465
3633;9;3;4;18922
3634;3;1;4;1539
3635;7;4;1;11459
3636;7;3;4;9254
3637;3;3;6;10711
3638;10;3;3;15825
3639;3;2;6;14187
3640;3;1;5;13513
3641;10;1;2;10520
3642;11;3;6;19300
3643;10;3;5;6904
3644;10;4;3;5903
3645;6;1;2;2151
3646;10;3;2;19925
3647;3;4;2;9418
3648;8;3;3;19116
3649;12;3;1;13646
3650;7;3;3;13402
3651;9;3;2;13081
3652;4;2;1;6847
3653;3;4;1;9095
3654;12;2;2;5449
3655;8;4;1;18559
3656;5;2;5;18964
3657;12;2;2;6295
3658;4;3;1;6796
3659;4;2;5;2470
3660;11;4;5;18123
3661;12;2;6;9806
3662;5;1;3;8763
3663;5;2;5;1627
3664;9;3;3;18581
3665;3;1;6;12404
3666;12;3;3;19734
3667;7;1;6;9638
3668;3;1;3;17576
3669;3;2;5;19821
3670;12;4;6;8418
3671;12;2;6;9717
3672;11;3;4;5365
3673;6;2;3;17845
3674;12;4;4;19280
3675;12;2;2;972
3676;6;4;1;5057
3677;9;2;5;7283
3678;12;2;5;10580
3679;5;1;4;3846
3680;4;4;1;15716
3681;5;2;2;17756
3682;6;4;5;19117
3683;6;1;4;17893
3684;4;2;2;11411
3685;11;2;5;19165
3686;3;3;6;3881
3687;10;1;3;14681
3688;6;4;3;9799
3689;4;3;5;19700
3690;9;2;2;19073
3691;3;2;3;16268
3692;12;4;5;10788
3693;12;1;4;15866
3694;12;1;5;2276
3695;5;3;6;17643
3696;11;4;1;7656
3697;4;4;1;2845
3698;5;1;1;17121
3699;7;4;5;17621
3700;9;1;1;335
3701;5;4;4;19888
3702;6;1;2;7254
3703;10;4;1;14234
3704;9;3;5;9559
3705;3;2;1;17370
3706;12;1;2;16602
3707;7;2;3;8211
3708;4;3;1;18221
3709;6;2;5;11525
3710;3;4;1;1920
3711;12;1;1;17092
3712;3;3;5;532
3713;4;1;1;1517
3714;8;1;2;12453
3715;11;1;3;19017
3716;10;1;1;17228
3717;6;1;4;1363
3718;5;4;4;1116
3719;11;2;2;17709
3720;8;2;3;8062
3721;3;3;2;16442
3722;9;4;4;12542
3723;6;1;6;12436
3724;10;3;5;6970
3725;12;4;1;13147
3726;3;1;2;18364
3727;12;4;6;12037
3728;10;1;1;3099
3729;10;4;6;13162
3730;11;1;5;16869
3731;3;4;5;1991
3732;4;3;3;7493
3733;8;4;2;9907
3734;11;3;1;7913
3735;11;4;3;211
3736;12;3;1;19986
3737;6;4;6;17153
3738;4;4;5;6386
3739;12;1;4;7432
3740;9;1;1;8549
3741;5;3;6;3929
3742;7;1;3;13247
3743;9;4;3;11951
3744;3;1;3;19934
3745;5;4;1;7269
3746;7;4;3;19492
3747;10;2;3;5674
3748;8;4;6;10209
3749;10;4;5;18484
3750;7;2;4;15200
3751;4;3;1;3734
3752;6;1;1;4246
3753;11;3;4;12925
3754;11;4;1;313
3755;4;2;6;19154
3756;10;3;2;14993
3757;7;3;5;10455
3758;7;4;4;16116
3759;5;3;1;12432
3760;7;3;5;14936
3761;3;3;5;4590
3762;3;1;5;14993
3763;12;4;5;1801
3764;4;2;3;18434
3765;5;3;2;19726
3766;10;2;5;4988
3767;9;2;2;18000
3768;3;1;3;8070
3769;8;2;2;6742
3770;11;3;2;2432
3771;12;4;5;16095
3772;4;1;5;14067
3773;9;2;1;12743
3774;12;4;4;11921
3775;8;1;4;6246
3776;3;2;6;199
3777;9;3;3;11505
3778;7;3;5;12418
3779;12;1;3;18697
3780;6;2;4;14322
3781;11;2;1;10726
3782;5;1;1;3130
3783;4;4;1;8553
3784;5;4;3;15303
3785;6;1;6;7681
3786;11;3;2;5092
3787;10;4;1;15263
3788;5;2;2;18188
3789;6;3;1;16896
3790;11;4;6;4734
3791;12;2;1;11174
3792;3;2;6;11695
3793;11;3;5;6308
3794;9;1;5;16074
3795;9;2;6;14657
3796;10;4;4;8063
3797;8;1;6;2657
3798;12;2;6;1418
3799;12;4;2;5105
3800;4;2;1;5370
3801;6;2;6;7932
3802;9;2;5;6911
3803;5;2;3;13761
3804;4;2;6;11446
3805;7;3;3;278
3806;5;2;3;8503
3807;5;1;1;12930
3808;7;1;5;10534
3809;8;2;2;16982
3810;5;2;6;7704
3811;9;2;6;12442
3812;5;2;5;164
3813;10;1;6;12628
3814;4;3;2;14554
3815;9;4;2;4931
3816;12;1;6;18552
3817;6;4;1;11384
3818;8;3;6;11131
3819;7;3;2;2046
3820;3;3;4;15354
3821;12;3;2;4140
3822;10;4;4;14664
3823;12;3;1;19403
3824;4;3;2;7291
3825;6;2;5;6067
3826;10;2;6;129
3827;7;1;5;226
3828;3;1;6;257
3829;5;3;4;5788
3830;3;2;1;4154
3831;12;1;6;927
3832;5;2;4;4772
3833;6;4;4;13492
3834;3;1;6;4714
3835;9;2;5;8950
3836;3;4;1;13825
3837;3;2;1;9087
3838;10;2;6;2733
3839;5;1;2;18576
3840;8;1;2;4915
3841;4;4;1;3424
3842;9;2;4;8400
3843;12;2;3;12987
3844;11;3;4;8066
3845;8;1;4;10566
3846;4;4;2;225
3847;12;2;2;3357
3848;12;3;3;18634
3849;4;2;2;1169
3850;4;1;5;3916
3851;7;1;6;11310
3852;9;1;3;17658
3853;12;1;6;1611
3854;5;3;3;11964
3855;9;3;2;17580
3856;12;2;1;9261
3857;11;2;3;5547
3858;11;3;6;9290
3859;5;3;4;11995
3860;8;1;1;13265
3861;11;3;3;11424
3862;4;2;3;7714
3863;6;3;4;5094
3864;12;2;3;11761
3865;7;4;1;7794
3866;11;3;3;19881
3867;7;4;3;11607
3868;7;3;2;19445
3869;4;1;3;5390
3870;5;1;5;17344
3871;4;4;3;16681
3872;10;4;1;102
3873;6;4;2;17649
3874;12;1;4;18719
3875;7;1;4;9148
3876;10;4;3;1830
3877;11;1;1;9058
3878;4;3;6;16736
3879;9;4;3;11066
3880;7;3;2;905
3881;9;3;2;3104
3882;5;2;2;5896
3883;11;4;6;18904
3884;6;4;5;1687
3885;12;3;1;1189
3886;7;4;4;483
3887;7;2;2;4686
3888;4;2;3;16325
3889;8;3;1;8820
3890;5;2;1;17434
3891;4;3;1;11161
3892;6;2;2;13569
3893;5;3;1;7204
3894;4;3;2;3644
3895;4;3;1;9554
3896;8;1;6;6858
3897;12;4;6;4755
3898;12;1;1;59
3899;12;4;2;4989
3900;6;1;3;18838
3901;11;2;2;12608
3902;3;3;4;2309
3903;3;4;1;2287
3904;3;2;4;15334
3905;5;3;6;16064
3906;12;1;4;7631
3907;10;2;1;5022
3908;6;4;6;2664
3909;9;4;3;12981
3910;4;1;5;2648
3911;9;4;5;4621
3912;8;2;3;17125
3913;10;4;2;13399
3914;6;2;2;17019
3915;11;4;3;8577
3916;9;4;1;15219
3917;9;4;6;5740
3918;11;4;3;422
3919;4;4;2;18697
3920;6;1;4;13141
3921;5;3;4;2835
3922;9;3;4;18646
3923;9;4;6;4368
3924;8;4;5;7453
3925;8;3;6;15333
3926;5;4;5;12836
3927;12;3;1;2664
3928;11;1;5;15787
3929;5;3;4;3340
3930;9;3;1;16467
3931;12;3;6;15817
3932;11;1;3;6797
3933;9;2;3;1079
3934;5;2;1;14786
3935;11;3;2;18493
3936;12;1;6;2744
3937;8;1;5;15884
3938;11;3;1;7232
3939;8;3;4;7334
3940;3;4;5;12359
3941;4;3;2;9440
3942;7;1;6;14664
3943;8;4;6;14860
3944;10;1;4;16575
3945;7;3;1;15228
3946;9;4;5;8037
3947;12;2;6;13064
3948;6;4;5;1840
3949;5;2;5;7212
3950;11;4;4;10825
3951;6;4;4;16375
3952;5;3;6;16897
3953;10;2;3;3046
3954;6;3;4;19628
3955;4;3;4;17196
3956;10;3;4;7274
3957;10;2;2;2448
3958;11;1;1;17286
3959;9;2;3;140
3960;4;2;4;6083
3961;6;4;2;10342
3962;4;4;5;10495
3963;7;1;5;10431
3964;7;2;6;16472
3965;8;1;5;7766
3966;5;2;5;246
3967;11;3;1;11506
3968;12;2;2;13800
3969;6;4;2;1121
3970;8;1;4;16433
3971;4;3;5;5294
3972;10;3;1;8081
3973;9;2;6;14302
3974;7;2;2;7014
3975;6;4;6;14191
3976;11;4;3;12694
3977;11;2;3;16462
3978;10;1;3;4735
3979;5;3;1;5248
3980;11;1;6;13838
3981;9;4;2;11049
3982;3;3;4;18250
3983;6;1;3;1252
3984;11;2;4;343
3985;3;1;5;7865
3986;10;3;6;15890
3987;12;2;5;2782
3988;6;1;4;7210
3989;8;4;5;6579
3990;10;3;2;11715
3991;7;2;3;11849
3992;12;1;2;4335
3993;4;1;6;11377
3994;4;2;4;1342
3995;8;2;6;9897
3996;5;3;3;13243
3997;8;2;4;6118
3998;5;2;3;5451
3999;9;4;6;14277
4000;3;3;1;3047
4001;11;4;1;12047
4002;8;1;5;1803
4003;11;1;4;7066
4004;12;1;1;7575
4005;10;1;1;1005
4006;10;4;3;18956
4007;5;2;6;3728
4008;3;1;1;14628
4009;10;3;6;13074
4010;5;2;6;2435
4011;10;1;4;19540
4012;8;2;4;6743
4013;10;4;3;11382
4014;7;2;5;1482
4015;6;1;6;17452
4016;12;3;3;3492
4017;4;2;6;5789
4018;10;3;5;3161
4019;4;3;3;2125
4020;11;1;3;13940
4021;8;4;4;541
4022;10;3;4;6553
4023;12;4;3;6771
4024;5;3;2;1496
4025;11;1;5;2937
4026;3;2;2;18504
4027;11;3;4;18708
4028;6;3;2;209
4029;5;4;1;687
4030;9;1;2;8536
4031;9;1;5;4131
4032;8;3;1;12677
4033;9;2;2;10790
4034;12;4;4;5463
4035;6;2;2;11161
4036;3;2;6;2787
4037;3;3;4;426
4038;11;4;2;14477
4039;8;4;1;5299
4040;10;2;4;9617
4041;8;1;6;1554
4042;12;3;3;19912
4043;3;4;6;14617
4044;8;2;6;2146
4045;12;3;6;15922
4046;9;2;6;19454
4047;5;4;4;14742
4048;10;4;4;3499
4049;3;4;5;4363
4050;5;1;2;13198
4051;12;1;3;17546
4052;5;2;6;8325
4053;10;4;4;1476
4054;4;2;6;1518
4055;3;2;2;10717
4056;9;2;2;16927
4057;6;1;6;13439
4058;12;2;1;14914
4059;7;3;2;13312
4060;7;3;6;19896
4061;8;2;6;12171
4062;10;2;5;12462
4063;6;2;5;3986
4064;4;2;2;9546
4065;11;4;1;14362
4066;12;2;3;7685
4067;3;2;4;2364
4068;4;4;3;15694
4069;3;3;4;3884
4070;3;4;4;6145
4071;12;4;1;1506
4072;5;4;1;3371
4073;10;4;3;4064
4074;7;1;1;15443
4075;5;3;5;13852
4076;6;1;4;12273
4077;8;3;3;8018
4078;7;4;6;4018
4079;9;3;4;607
4080;8;1;3;4895
4081;9;1;4;8271
4082;11;4;5;4481
4083;6;4;1;265
4084;12;1;2;6099
4085;10;4;4;7468
4086;11;2;6;5002
4087;10;4;6;13192
4088;5;4;4;13593
4089;8;2;6;13485
4090;11;1;5;2865
4091;6;4;2;17123
4092;9;1;2;18225
4093;6;4;3;13088
4094;7;4;2;13449
4095;8;2;5;19537
4096;8;1;1;6571
4097;10;2;6;8421
4098;3;2;1;1654
4099;3;4;3;17379
4100;5;3;3;3378
4101;3;1;5;6644
4102;6;4;4;15358
4103;11;1;3;11246
4104;5;3;5;9123
4105;11;4;2;8806
4106;5;2;2;3231
4107;9;4;6;2436
4108;12;3;1;10665
4109;6;3;6;3354
4110;6;3;3;17302
4111;3;2;4;1684
4112;3;1;6;6799
4113;6;1;4;19449
4114;12;3;6;17461
4115;12;4;2;4777
4116;6;1;6;7527
4117;8;4;1;7926
4118;5;3;3;4104
4119;3;3;1;9976
4120;8;4;6;5707
4121;3;4;3;10667
4122;10;1;2;7098
4123;4;3;1;4884
4124;10;3;6;6238
4125;9;1;2;5972
4126;10;4;2;8753
4127;9;3;5;61
4128;7;1;5;9495
4129;11;3;2;12563
4130;4;1;2;18058
4131;5;1;4;13648
4132;5;3;1;4682
4133;6;3;6;3734
4134;7;2;3;6053
4135;11;1;2;4266
4136;11;2;5;11266
4137;12;3;3;7590
4138;12;1;4;3167
4139;9;4;2;16086
4140;3;2;3;251
4141;12;1;6;15566
4142;9;3;5;4550
4143;8;2;2;946
4144;5;1;3;18677
4145;6;2;2;11188
4146;3;4;3;6991
4147;8;2;1;132
4148;11;1;6;983
4149;4;2;1;9407
4150;3;3;4;13706
4151;8;4;3;6931
4152;10;1;2;10120
4153;11;1;4;10400
4154;4;2;5;2427
4155;11;3;6;17239
4156;6;3;3;3290
4157;9;1;4;1850
4158;5;1;2;19090
4159;10;3;2;19120
4160;12;4;6;11493
4161;4;3;2;2242
4162;4;4;1;2837
4163;7;3;5;3715
4164;5;2;3;13216
4165;12;2;1;11765
4166;6;3;5;3933
4167;3;1;6;14981
4168;11;1;4;12816
4169;7;3;5;7889
4170;6;3;6;6932
4171;11;2;4;16970
4172;8;1;3;11301
4173;3;1;5;19369
4174;6;1;4;14155
4175;7;2;2;1547
4176;3;2;4;18769
4177;7;1;1;926
4178;12;3;4;12476
4179;7;3;6;17816
4180;9;1;5;19417
4181;7;4;1;2582
4182;10;3;6;14650
4183;10;2;6;13632
4184;11;4;2;14258
4185;5;4;5;14956
4186;6;2;4;1166
4187;4;1;1;19434
4188;9;3;5;1455
4189;6;4;3;391
4190;3;2;6;11516
4191;6;3;6;13766
4192;8;2;3;14777
4193;8;1;4;10028
4194;4;2;4;9948
4195;9;3;3;1901
4196;12;4;5;2809
4197;3;3;4;17072
4198;11;1;4;14212
4199;12;3;3;8598
4200;8;2;1;3837
4201;12;4;5;4607
4202;3;3;6;3522
4203;9;2;1;13864
4204;5;1;5;10292
4205;8;4;2;3220
4206;8;2;5;13083
4207;11;4;2;706
4208;9;3;4;14119
4209;3;2;3;17641
4210;12;1;2;3727
4211;5;3;4;15546
4212;6;3;4;7661
4213;7;4;1;8967
4214;3;1;4;16585
4215;8;2;6;4366
4216;7;3;5;13132
4217;7;1;2;15492
4218;4;2;5;11441
4219;10;2;3;14896
4220;4;2;6;18445
4221;8;1;5;3969
4222;4;4;2;10232
4223;8;4;1;9402
4224;4;1;4;5128
4225;9;4;5;5332
4226;10;3;1;6320
4227;3;1;6;17939
4228;5;3;5;19518
4229;6;2;4;4138
4230;8;1;3;12640
4231;8;4;4;17566
4232;7;1;1;16476
4233;12;3;4;4951
4234;10;3;2;1753
4235;7;3;3;19858
4236;8;2;5;14718
4237;7;1;3;5313
4238;11;3;2;18483
4239;10;1;3;545
4240;9;4;4;9691
4241;10;4;1;15055
4242;9;3;1;16453
4243;9;2;1;15060
4244;8;3;5;6384
4245;3;4;5;7502
4246;8;3;2;13224
4247;11;2;1;10196
4248;7;2;6;12236
4249;5;1;5;13745
4250;5;3;4;14052
4251;3;1;3;12163
4252;9;2;2;6723
4253;12;4;4;11507
4254;10;4;3;19456
4255;12;1;5;16954
4256;4;3;4;14250
4257;8;1;5;19549
4258;10;2;3;10051
4259;7;2;4;8869
4260;10;3;2;9211
4261;3;1;3;16005
4262;4;3;4;8073
4263;10;4;4;13426
4264;6;1;1;4900
4265;9;2;6;8359
4266;5;3;5;8533
4267;4;2;2;17014
4268;3;1;6;9878
4269;8;2;6;15754
4270;7;1;5;16912
4271;3;3;6;17928
4272;3;2;1;17934
4273;3;4;5;19242
4274;11;2;2;4521
4275;8;4;4;12568
4276;7;4;2;7167
4277;6;1;1;14867
4278;9;3;4;4105
4279;11;1;2;9304
4280;10;3;2;10273
4281;12;4;4;312
4282;5;2;2;12822
4283;9;3;6;2655
4284;4;1;6;9300
4285;12;1;5;10329
4286;3;2;2;5625
4287;9;4;6;1003
4288;7;4;6;18951
4289;6;3;5;5057
4290;4;4;3;10415
4291;7;3;2;12227
4292;4;3;1;10260
4293;12;2;1;2360
4294;9;1;2;11489
4295;9;3;4;10556
4296;10;3;2;5357
4297;6;4;5;6482
4298;6;3;2;12316
4299;9;2;2;3980
4300;9;4;4;6040
4301;11;4;2;12435
4302;6;1;2;9116
4303;5;2;5;16336
4304;3;1;1;1088
4305;3;1;5;1158
4306;9;4;3;13889
4307;9;3;1;11143
4308;5;4;6;14710
4309;7;4;2;18056
4310;3;3;5;6228
4311;7;4;6;14493
4312;8;1;1;10112
4313;4;4;1;13905
4314;5;2;2;18012
4315;6;4;4;12179
4316;8;4;4;10737
4317;12;1;2;3979
4318;7;1;3;15878
4319;9;4;6;13660
4320;11;1;5;15023
4321;10;4;6;6088
4322;5;2;1;5427
4323;12;2;6;14844
4324;3;4;5;7284
4325;11;3;6;12923
4326;11;1;1;10990
4327;6;1;2;17472
4328;3;2;4;7918
4329;6;4;5;17506
4330;10;3;6;10279
4331;3;4;3;11600
4332;7;3;1;4249
4333;10;2;3;12130
4334;10;4;4;5922
4335;5;1;5;5489
4336;6;1;5;13942
4337;9;1;3;7261
4338;9;2;5;17731
4339;12;4;4;10669
4340;7;3;1;17307
4341;12;3;1;17778
4342;10;4;3;16175
4343;5;2;3;16137
4344;6;4;5;8585
4345;4;3;3;9089
4346;12;1;5;8103
4347;9;1;4;5425
4348;5;1;4;9091
4349;12;4;5;2900
4350;8;2;6;8944
4351;3;1;6;18871
4352;7;2;4;9559
4353;4;1;6;17590
4354;6;1;2;11093
4355;11;4;5;7385
4356;7;3;2;19872
4357;5;3;1;1661
4358;4;3;1;15046
4359;3;3;6;9033
4360;10;1;5;19724
4361;12;2;3;17471
4362;12;1;5;6471
4363;9;1;4;10459
4364;6;2;1;10290
4365;3;3;5;5246
4366;6;4;3;11882
4367;6;1;2;2146
4368;3;3;4;11555
4369;6;4;1;16439
4370;6;4;3;17121
4371;7;1;1;13740
4372;11;3;3;10027
4373;8;2;3;18113
4374;3;4;5;16136
4375;11;4;3;19775
4376;11;3;3;15623
4377;6;1;2;7633
4378;9;4;4;13163
4379;10;1;4;3943
4380;8;3;4;18125
4381;7;3;4;10552
4382;7;2;2;12065
4383;7;2;2;9161
4384;12;4;4;160
4385;4;1;5;2429
4386;8;2;2;19681
4387;9;2;5;17342
4388;3;1;5;6382
4389;11;1;2;12683
4390;6;3;2;9981
4391;10;4;4;18173
4392;5;3;4;14705
4393;3;2;1;18694
4394;6;1;2;19693
4395;4;1;5;19752
4396;5;4;1;3582
4397;6;1;3;1277
4398;12;4;3;13315
4399;4;4;5;3729
4400;5;1;5;11124
4401;8;2;1;8470
4402;8;2;4;13348
4403;5;2;4;1042
4404;12;3;6;8892
4405;4;1;2;17655
4406;12;1;5;9880
4407;9;2;4;14735
4408;5;2;5;12675
4409;8;3;6;1369
4410;3;2;2;15633
4411;10;2;1;19045
4412;7;3;6;8786
4413;10;3;4;12944
4414;3;2;5;18564
4415;5;4;2;7534
4416;11;3;2;17815
4417;4;1;6;13555
4418;6;1;1;2743
4419;5;4;6;16760
4420;12;1;1;10614
4421;3;3;5;12631
4422;9;2;5;2918
4423;9;1;4;18687
4424;5;1;2;16119
4425;9;3;4;8979
4426;11;4;2;974
4427;5;3;2;11447
4428;4;3;1;6045
4429;9;3;2;11478
4430;7;4;5;6129
4431;11;2;5;19595
4432;7;4;1;14386
4433;12;2;2;2590
4434;3;3;1;12018
4435;8;1;5;10135
4436;3;2;6;15794
4437;7;1;5;14609
4438;11;1;6;13650
4439;10;2;6;12358
4440;10;2;1;16381
4441;3;3;5;1912
4442;7;4;5;1821
4443;12;4;3;19668
4444;9;2;2;16624
4445;6;4;1;8380
4446;5;2;1;9212
4447;12;4;6;14415
4448;3;3;4;11360
4449;11;1;6;19768
4450;8;2;1;3367
4451;4;3;2;10326
4452;5;4;4;7413
4453;12;1;2;2010
4454;9;4;4;9325
4455;8;4;2;19619
4456;7;4;6;2376
4457;6;3;1;641
4458;7;1;2;10966
4459;12;1;6;12153
4460;12;4;5;5012
4461;5;1;4;9584
4462;7;1;3;5337
4463;8;4;4;18375
4464;10;3;1;6413
4465;8;1;1;1864
4466;6;2;2;13150
4467;10;2;3;19214
4468;9;4;4;4125
4469;7;1;4;10060
4470;6;1;5;6366
4471;9;3;1;8241
4472;3;4;6;14898
4473;9;2;3;16281
4474;9;2;3;14158
4475;8;4;3;4692
4476;6;1;3;13964
4477;9;2;1;11193
4478;9;3;2;5745
4479;10;2;5;5514
4480;12;1;1;18407
4481;7;1;3;12718
4482;10;4;4;19474
4483;6;1;3;16043
4484;4;2;1;9526
4485;4;1;3;3459
4486;12;1;1;10362
4487;10;1;6;359
4488;6;1;1;2998
4489;4;4;3;18775
4490;5;4;5;1930
4491;3;1;4;18878
4492;11;2;4;2789
4493;3;2;1;5941
4494;12;4;3;576
4495;10;3;1;11619
4496;3;3;4;10354
4497;5;1;4;11716
4498;11;1;3;6309
4499;3;2;1;7311
4500;6;4;5;9241
4501;4;2;6;17369
4502;12;3;3;14542
4503;10;1;1;7644
4504;4;1;3;1460
4505;3;1;2;7310
4506;4;4;2;6677
4507;9;3;5;18336
4508;5;3;6;17032
4509;11;4;6;6592
4510;8;4;6;236
4511;6;4;1;19759
4512;5;4;5;6704
4513;12;4;1;9193
4514;10;3;4;19421
4515;10;2;6;11360
4516;5;2;3;9230
4517;10;1;5;10147
4518;10;1;2;9629
4519;8;2;5;11004
4520;9;1;6;6665
4521;8;3;6;8793
4522;6;4;4;18197
4523;10;4;5;15911
4524;9;3;3;10316
4525;12;4;4;12538
4526;3;2;1;6418
4527;8;3;6;17054
4528;4;2;2;17207
4529;6;3;4;9385
4530;3;4;5;7523
4531;9;4;5;6354
4532;9;3;4;4549
4533;11;1;6;10897
4534;7;1;3;15571
4535;4;3;1;15260
4536;6;2;2;6052
4537;4;3;1;1625
4538;5;4;1;7679
4539;3;1;3;15730
4540;7;1;2;19403
4541;10;4;2;8801
4542;3;2;3;16127
4543;11;3;2;19743
4544;7;4;3;10680
4545;10;2;6;15470
4546;4;2;4;19702
4547;11;2;5;10129
4548;10;2;4;307
4549;3;1;3;9371
4550;9;1;5;6337
4551;6;4;1;18029
4552;9;3;2;1097
4553;9;3;3;19143
4554;7;3;6;1841
4555;5;4;3;17943
4556;9;2;5;18020
4557;10;1;5;11328
4558;10;2;2;14751
4559;11;1;4;5107
4560;3;4;5;14888
4561;11;1;1;3803
4562;6;3;4;6549
4563;5;2;4;2242
4564;10;4;6;12
4565;6;4;2;2036
4566;7;4;4;17057
4567;7;1;2;14730
4568;9;2;5;12209
4569;4;1;1;12255
4570;10;4;2;19993
4571;11;2;4;14160
4572;6;3;5;13551
4573;12;3;2;10323
4574;3;4;2;4829
4575;6;4;5;3545
4576;9;2;6;5083
4577;11;2;1;9507
4578;3;2;4;15410
4579;6;2;6;4685
4580;8;1;4;15744
4581;12;1;5;15015
4582;4;1;1;1002
4583;11;3;6;7899
4584;3;4;3;5617
4585;8;3;1;842
4586;5;1;4;16135
4587;3;2;2;7186
4588;8;2;6;4237
4589;4;4;5;4802
4590;7;4;2;1283
4591;11;3;2;15587
4592;6;4;5;2737
4593;10;1;5;13106
4594;11;4;4;2542
4595;10;1;4;17701
4596;4;3;4;4672
4597;12;1;1;3684
4598;8;1;2;4781
4599;11;2;1;19222
4600;10;4;1;11427
4601;4;3;3;11451
4602;4;2;3;10793
4603;12;4;1;9252
4604;11;1;6;5378
4605;9;2;2;9071
4606;9;1;2;2987
4607;6;1;3;11216
4608;10;1;2;13563
4609;4;3;5;11111
4610;9;1;2;16697
4611;11;1;2;15052
4612;11;4;2;11295
4613;9;2;3;6834
4614;8;1;1;2253
4615;9;4;3;8290
4616;8;4;2;16992
4617;5;4;1;8399
4618;6;2;4;1348
4619;8;4;3;10649
4620;8;4;4;12990
4621;10;4;4;8385
4622;6;4;4;16369
4623;9;3;2;5249
4624;9;1;1;15058
4625;6;4;5;7938
4626;5;2;3;14609
4627;6;4;6;9103
4628;10;3;2;15530
4629;7;3;4;12248
4630;5;4;1;10116
4631;6;3;3;19560
4632;12;1;1;3687
4633;7;1;4;12367
4634;6;1;4;15647
4635;3;3;3;1615
4636;9;4;3;3257
4637;7;2;2;505
4638;3;2;5;6973
4639;6;2;1;19909
4640;4;2;3;17282
4641;8;4;6;14605
4642;10;1;4;6274
4643;11;4;2;18011
4644;12;4;1;9051
4645;4;3;3;13189
4646;7;1;1;19887
4647;3;2;4;8132
4648;7;3;5;14439
4649;10;4;3;11770
4650;8;1;5;17316
4651;4;4;6;10892
4652;12;4;1;13571
4653;9;4;1;17194
4654;6;3;4;3638
4655;3;3;2;4968
4656;8;4;2;10755
4657;9;4;6;11834
4658;9;3;3;10854
4659;11;3;1;14043
4660;7;1;5;3216
4661;11;3;3;8742
4662;7;2;4;11471
4663;4;1;4;4307
4664;6;4;4;10673
4665;7;3;4;7789
4666;3;1;5;825
4667;5;4;3;1338
4668;7;2;2;14583
4669;6;3;1;16610
4670;10;2;2;1428
4671;7;1;1;17685
4672;8;2;4;2569
4673;3;2;2;10954
4674;9;1;5;5187
4675;9;4;3;4241
4676;8;2;2;12412
4677;4;3;2;14584
4678;6;3;2;13840
4679;7;1;6;8651
4680;9;3;3;6718
4681;4;2;3;13012
4682;8;1;1;9137
4683;3;4;1;6814
4684;10;4;4;10579
4685;11;3;1;10059
4686;12;2;1;11763
4687;8;3;1;11451
4688;7;4;2;19948
4689;12;4;1;10732
4690;8;2;2;3514
4691;6;1;2;10691
4692;4;1;2;9681
4693;7;4;6;11563
4694;5;2;5;5728
4695;5;4;3;17124
4696;7;4;6;6508
4697;3;1;4;9101
4698;11;2;2;4649
4699;3;1;3;19196
4700;9;3;4;9526
4701;11;1;5;14305
4702;5;2;5;2164
4703;4;2;6;8919
4704;9;3;5;4362
4705;10;3;1;17118
4706;3;3;1;16050
4707;8;1;6;895
4708;5;1;2;19664
4709;8;2;2;16299
4710;10;2;6;11347
4711;3;4;6;4455
4712;9;3;3;10909
4713;11;4;5;12146
4714;11;4;1;11601
4715;3;3;4;4422
4716;3;1;1;18796
4717;4;2;3;17736
4718;4;2;1;18861
4719;5;4;4;10074
4720;5;3;5;4382
4721;7;4;2;6686
4722;6;4;4;5636
4723;10;3;4;12
4724;4;1;1;7661
4725;7;4;2;6697
4726;12;4;6;805
4727;5;2;4;9881
4728;11;1;6;13060
4729;12;4;3;11104
4730;7;2;2;4758
4731;8;2;6;8821
4732;12;1;4;1097
4733;5;2;3;15442
4734;5;1;4;10673
4735;3;3;4;10195
4736;4;2;4;1716
4737;9;1;5;423
4738;7;1;5;17667
4739;12;2;3;6596
4740;3;1;6;8757
4741;12;1;5;9054
4742;7;2;5;18416
4743;4;3;3;18438
4744;12;1;6;1377
4745;8;4;6;16001
4746;12;2;2;3912
4747;7;3;4;7174
4748;7;1;1;7756
4749;11;2;1;16195
4750;9;3;3;14341
4751;3;3;3;13
4752;9;4;5;11657
4753;4;3;2;3376
4754;6;2;2;3302
4755;7;1;4;712
4756;6;1;1;743
4757;4;1;3;18885
4758;7;4;1;14543
4759;7;4;4;16933
4760;5;1;1;10530
4761;9;3;3;14408
4762;5;1;4;2158
4763;11;3;1;7114
4764;5;1;4;10063
4765;9;1;4;4972
4766;3;4;3;12426
4767;6;3;5;8871
