id;employee_id;begin_date;end_date;sum
15255;472;04.07.2011;23.07.2011;612,15
15256;7980;22.09.2010;23.09.2010;969,79
15257;6842;29.07.2011;13.08.2011;2076,66
15258;69;24.06.2015;03.07.2015;1807,55
15259;7410;14.11.2003;28.11.2003;4744,85
15260;8112;23.12.2006;11.01.2007;1917,45
15261;7773;03.09.2016;10.09.2016;4769,65
15262;4578;01.02.2022;07.02.2022;438,32
15263;3871;24.08.2003;02.09.2003;4492,42
15264;4938;20.10.2020;30.10.2020;4514,13
15265;6141;21.04.2009;08.05.2009;1863,67
15266;8570;02.07.2021;08.07.2021;750,58
15267;5550;06.06.2019;15.06.2019;2374,42
15268;4740;14.10.2006;02.11.2006;2887,67
15269;3878;01.02.2023;17.02.2023;2870,32
15270;2665;31.05.2006;03.06.2006;2181,54
15271;2910;16.08.2018;30.08.2018;1694,42
15272;3010;05.04.2022;08.04.2022;1350,03
15273;9408;09.01.2007;27.01.2007;579,76
15274;4908;14.04.2014;24.04.2014;3913,38
15275;8887;02.12.2010;08.12.2010;4795,26
15276;9927;15.08.2003;16.08.2003;4719,52
15277;7932;15.08.2004;29.08.2004;1399,55
15278;5139;21.12.2005;23.12.2005;34,69
15279;7597;19.05.2021;24.05.2021;4793,51
15280;6160;21.04.2021;03.05.2021;1625,97
15281;1364;03.08.2017;22.08.2017;3510,75
15282;7845;24.04.2018;01.05.2018;2355,03
15283;863;08.06.2021;21.06.2021;1611,73
15284;9934;07.07.2003;18.07.2003;2173,84
15285;8306;13.05.2014;21.05.2014;1330,98
15286;9316;11.12.2006;22.12.2006;1375,45
15287;4922;18.03.2023;20.03.2023;218,74
15288;3366;11.10.2021;24.10.2021;1547,05
15289;4444;08.07.2004;26.07.2004;4922,12
15290;3555;21.07.2006;04.08.2006;3686,67
15291;4088;27.04.2012;14.05.2012;2411,88
15292;314;19.10.2017;02.11.2017;1567,42
15293;1332;01.04.2012;07.04.2012;576
15294;509;09.06.2014;22.06.2014;119,36
15295;7394;31.05.2015;15.06.2015;1297,1
15296;9412;18.06.2005;04.07.2005;3337,43
15297;2058;05.05.2010;17.05.2010;4192,18
15298;5081;23.08.2007;30.08.2007;4112,79
15299;986;27.04.2004;12.05.2004;3587,78
15300;2874;08.02.2020;22.02.2020;2665,94
15301;1150;09.09.2009;11.09.2009;2472,38
15302;7189;07.09.2003;15.09.2003;4503,67
15303;398;07.05.2003;13.05.2003;2925,44
15304;4119;14.02.2003;04.03.2003;4737,44
15305;7307;13.04.2007;25.04.2007;3053,89
15306;826;10.10.2006;14.10.2006;1031,99
15307;2833;08.08.2011;19.08.2011;4316,2
15308;7204;24.02.2015;16.03.2015;2713,98
15309;7517;03.09.2017;17.09.2017;2654,49
15310;429;13.08.2010;21.08.2010;1223,19
15311;6715;07.05.2005;23.05.2005;2985,34
15312;2127;25.07.2007;27.07.2007;4696,07
15313;7485;12.12.2003;24.12.2003;3139,75
15314;2096;07.12.2008;09.12.2008;4393,93
15315;4736;16.07.2010;18.07.2010;3746,86
15316;9829;03.06.2003;21.06.2003;4409,09
15317;8021;29.06.2006;10.07.2006;786,29
15318;2876;13.11.2008;30.11.2008;2122,59
15319;1700;24.04.2015;08.05.2015;868,15
15320;1698;25.09.2003;04.10.2003;3252,23
15321;1783;18.10.2005;27.10.2005;4396,03
15322;7261;19.12.2004;29.12.2004;505,61
15323;5784;15.10.2021;23.10.2021;1965,52
15324;3025;23.02.2010;27.02.2010;3735,64
15325;6052;04.10.2014;20.10.2014;3699,89
15326;8752;23.04.2008;30.04.2008;3829,33
15327;1804;30.08.2003;13.09.2003;2760,1
15328;3874;16.07.2019;18.07.2019;3040,3
15329;1660;24.03.2008;08.04.2008;2578,33
15330;8407;28.11.2004;12.12.2004;2511,01
15331;682;30.01.2019;31.01.2019;3525,26
15332;5802;20.12.2003;07.01.2004;1008,47
15333;1557;31.12.2010;19.01.2011;194,84
15334;2742;06.11.2009;20.11.2009;4433,54
15335;858;05.06.2014;07.06.2014;2173,78
15336;5103;16.08.2004;03.09.2004;3500,15
15337;1294;12.06.2015;19.06.2015;3214,31
15338;1752;14.02.2012;29.02.2012;3500,41
15339;3444;01.02.2017;07.02.2017;336,87
15340;8972;06.11.2006;12.11.2006;1969,21
15341;77;29.03.2003;16.04.2003;4486,39
15342;2647;19.03.2009;20.03.2009;2752,98
15343;3976;04.05.2017;05.05.2017;4287,24
15344;3923;04.03.2018;21.03.2018;1161,39
15345;1482;15.06.2017;30.06.2017;2683,27
15346;6157;28.05.2016;17.06.2016;4064,32
15347;5629;06.08.2009;10.08.2009;2741,88
15348;6824;06.12.2004;08.12.2004;1669,28
15349;773;11.12.2022;13.12.2022;2080,25
15350;7881;28.06.2005;30.06.2005;2656,16
15351;721;21.06.2012;07.07.2012;3657,47
15352;5571;31.01.2019;19.02.2019;2635,73
15353;3066;03.04.2010;19.04.2010;3286,44
15354;7045;30.11.2005;12.12.2005;2236,38
15355;462;22.09.2010;07.10.2010;652,25
15356;6971;04.10.2018;16.10.2018;3549,34
15357;9572;26.02.2008;08.03.2008;3534,94
15358;602;29.11.2011;08.12.2011;2332,46
15359;9361;09.04.2019;20.04.2019;169,8
15360;2055;06.03.2019;23.03.2019;4022,91
15361;6045;05.08.2004;14.08.2004;3465,09
15362;9696;10.04.2018;16.04.2018;4384,37
15363;6870;05.10.2005;10.10.2005;943,43
15364;5723;23.03.2003;31.03.2003;1372,18
15365;6788;01.12.2007;11.12.2007;2594,28
15366;6905;19.02.2022;09.03.2022;3810,49
15367;7040;01.01.2021;05.01.2021;2863,38
15368;9779;15.10.2004;28.10.2004;1382,91
15369;8909;31.03.2020;07.04.2020;3857,98
15370;7568;22.08.2014;02.09.2014;4200,65
15371;3808;15.08.2004;31.08.2004;1770,11
15372;3106;10.09.2004;16.09.2004;4729,47
15373;8713;12.02.2015;20.02.2015;4310,69
15374;7720;05.01.2011;09.01.2011;3263,27
15375;7594;07.06.2020;18.06.2020;3355,5
15376;2322;14.04.2019;02.05.2019;3862,6
15377;2638;25.04.2011;01.05.2011;1953,61
15378;7709;22.05.2003;29.05.2003;1029,9
15379;1902;10.03.2020;14.03.2020;4427,93
15380;879;25.04.2010;05.05.2010;1273,02
15381;2399;25.04.2015;30.04.2015;691,05
15382;9411;25.01.2004;04.02.2004;398,42
15383;3635;02.11.2018;16.11.2018;3366,06
15384;6121;20.11.2021;30.11.2021;679,64
15385;9626;20.01.2012;01.02.2012;4610,9
15386;676;20.12.2011;05.01.2012;146,33
15387;5077;04.09.2004;23.09.2004;2269,9
15388;7114;08.12.2014;14.12.2014;3912,22
15389;8964;26.05.2022;09.06.2022;4498,5
15390;5881;23.04.2006;13.05.2006;2863,95
15391;9840;07.01.2012;27.01.2012;788,17
15392;1349;16.09.2004;23.09.2004;3651,34
15393;3524;16.03.2019;21.03.2019;2130,38
15394;2605;15.01.2009;03.02.2009;1626,85
15395;3174;06.03.2005;07.03.2005;2274,62
15396;7825;24.03.2019;29.03.2019;4679,4
15397;1425;08.10.2021;11.10.2021;157,04
15398;2929;11.04.2011;19.04.2011;3094,05
15399;9268;27.03.2003;05.04.2003;506,54
15400;768;04.09.2013;18.09.2013;4814,7
15401;1759;04.09.2018;22.09.2018;2645,16
15402;3160;11.05.2007;27.05.2007;3202,55
15403;7872;25.03.2004;09.04.2004;358,55
15404;4721;21.05.2004;23.05.2004;1647,39
15405;391;28.02.2015;18.03.2015;2378,97
15406;7015;27.12.2019;29.12.2019;717,33
15407;8412;05.05.2021;10.05.2021;585,6
15408;7986;28.05.2015;10.06.2015;4353,25
15409;626;14.08.2011;22.08.2011;101,55
15410;3301;19.11.2010;25.11.2010;1591,57
15411;59;12.09.2020;26.09.2020;4398,5
15412;1250;09.10.2017;20.10.2017;815,07
15413;4301;19.12.2019;26.12.2019;252,94
15414;4540;31.08.2019;06.09.2019;2998,48
15415;469;13.05.2005;15.05.2005;4646,88
15416;6382;26.05.2021;09.06.2021;4118,32
15417;5003;02.09.2018;05.09.2018;914,77
15418;4964;11.01.2017;24.01.2017;4295,47
15419;2954;15.02.2013;28.02.2013;3842,02
15420;8083;25.05.2003;03.06.2003;4253,31
15421;724;15.03.2009;02.04.2009;434,63
15422;2003;22.01.2003;29.01.2003;1661,87
15423;4885;23.04.2022;25.04.2022;2341,71
15424;2605;29.07.2010;05.08.2010;214,86
15425;4377;28.12.2016;01.01.2017;3030,32
15426;3465;31.01.2018;18.02.2018;4146,01
15427;7510;10.07.2004;20.07.2004;2300,97
15428;780;14.01.2010;29.01.2010;3604,11
15429;2705;17.11.2021;02.12.2021;4275,47
15430;9164;11.06.2019;01.07.2019;1792,93
15431;9868;14.04.2015;24.04.2015;2702,24
15432;4697;13.01.2014;28.01.2014;120,3
15433;8013;16.03.2018;20.03.2018;627,77
15434;1653;05.09.2021;12.09.2021;1449,21
15435;8604;03.11.2009;06.11.2009;8,98
15436;204;21.05.2010;08.06.2010;3659,5
15437;823;20.07.2006;22.07.2006;4434,59
15438;2064;23.08.2004;31.08.2004;4994,41
15439;3009;22.11.2003;09.12.2003;2731,15
15440;2953;14.04.2007;26.04.2007;4340,69
15441;6971;26.11.2008;11.12.2008;640,98
15442;8544;25.12.2006;31.12.2006;1376,19
15443;1266;02.05.2004;18.05.2004;1377,05
15444;9170;02.11.2019;22.11.2019;173,83
15445;4352;08.05.2016;14.05.2016;1209,92
15446;8371;15.09.2006;26.09.2006;968,3
15447;6676;21.09.2007;06.10.2007;3748,88
15448;6029;17.07.2007;05.08.2007;398,91
15449;7796;23.03.2016;08.04.2016;3982,78
15450;3048;09.03.2006;18.03.2006;2317,85
15451;3941;26.07.2005;03.08.2005;294,91
15452;3446;21.09.2010;11.10.2010;3320,22
15453;3578;28.10.2003;13.11.2003;4224,86
15454;1210;15.05.2003;01.06.2003;4808,09
15455;2126;30.03.2021;11.04.2021;3781,83
15456;8172;22.07.2011;29.07.2011;4375,66
15457;944;26.06.2009;09.07.2009;1894,36
15458;46;21.10.2018;02.11.2018;2019,86
15459;1113;29.12.2012;08.01.2013;2148,63
15460;8191;09.12.2007;11.12.2007;30,99
15461;3127;19.03.2005;05.04.2005;3723,87
15462;9916;22.07.2018;31.07.2018;2528,97
15463;2296;14.08.2018;30.08.2018;2987,89
15464;7730;24.05.2004;29.05.2004;4201,99
15465;292;26.05.2003;15.06.2003;4674,81
15466;5140;25.04.2017;10.05.2017;712,54
15467;146;24.09.2021;08.10.2021;3763,2
15468;335;01.11.2020;15.11.2020;1110,45
15469;7893;22.06.2013;27.06.2013;700,61
15470;8602;31.03.2018;01.04.2018;743,71
15471;3472;04.01.2016;13.01.2016;1859,11
15472;3524;12.02.2016;19.02.2016;988,27
15473;1204;19.01.2010;25.01.2010;2824,64
15474;9783;17.08.2007;19.08.2007;4683,67
15475;8270;11.08.2020;31.08.2020;693,13
15476;312;21.11.2014;04.12.2014;968,98
15477;2136;15.02.2012;20.02.2012;2795,56
15478;5453;05.03.2005;22.03.2005;3605,71
15479;1932;17.10.2017;30.10.2017;1361,05
15480;607;08.09.2012;20.09.2012;1939,11
15481;4222;12.07.2004;28.07.2004;4612,57
15482;5534;10.11.2007;15.11.2007;3151,7
15483;689;09.03.2009;14.03.2009;896,57
15484;8907;28.12.2007;08.01.2008;1221,53
15485;724;02.02.2017;17.02.2017;2459,32
15486;2742;23.04.2011;06.05.2011;4876,17
15487;4472;10.12.2019;18.12.2019;2114,3
15488;70;28.12.2015;01.01.2016;2727,29
15489;545;27.02.2009;08.03.2009;1968,09
15490;7901;12.01.2019;28.01.2019;1264,33
15491;5551;14.03.2017;24.03.2017;4095,58
15492;7826;27.08.2022;11.09.2022;2385,98
15493;3597;29.07.2014;15.08.2014;2371,93
15494;2143;12.10.2007;27.10.2007;2914,22
15495;2920;02.06.2012;18.06.2012;1304,44
15496;6817;15.11.2014;22.11.2014;3687,96
15497;5606;09.02.2022;12.02.2022;4560,38
15498;1841;09.11.2004;17.11.2004;2767,01
15499;3043;06.04.2019;08.04.2019;2304,37
15500;2476;03.11.2007;14.11.2007;1736,43
15501;9398;31.10.2005;06.11.2005;1480,18
15502;5496;12.11.2006;01.12.2006;2242,01
15503;7172;30.06.2018;18.07.2018;2678,16
15504;1983;26.02.2005;16.03.2005;4218,31
15505;2280;21.06.2012;03.07.2012;2373,19
15506;7597;23.03.2006;02.04.2006;1715,07
15507;9535;12.06.2016;24.06.2016;3028,53
15508;3172;26.09.2011;12.10.2011;1717,6
15509;6848;15.02.2010;27.02.2010;2430,07
15510;5400;28.08.2005;29.08.2005;3758,24
15511;7966;21.02.2009;03.03.2009;2939,71
15512;8952;16.04.2005;27.04.2005;4652,99
15513;8987;11.05.2016;22.05.2016;1843,44
15514;295;08.11.2009;18.11.2009;19,17
15515;8146;13.10.2004;24.10.2004;54,11
15516;3201;13.04.2008;18.04.2008;508,05
15517;8395;28.06.2022;13.07.2022;3452,48
15518;2359;20.11.2003;07.12.2003;2501,55
15519;1834;31.07.2010;16.08.2010;325,72
15520;218;05.07.2010;14.07.2010;2667,22
15521;9956;02.09.2006;09.09.2006;396,1
15522;9477;19.05.2006;26.05.2006;3017,78
15523;9374;20.12.2010;30.12.2010;3047,4
15524;6802;23.12.2019;12.01.2020;3389,05
15525;5833;17.08.2022;31.08.2022;403,91
15526;8648;23.08.2021;08.09.2021;144,21
15527;7624;03.11.2014;10.11.2014;4706,33
15528;6386;06.09.2015;12.09.2015;33,94
15529;264;07.06.2008;12.06.2008;3046,77
15530;1932;11.12.2018;30.12.2018;2715,73
15531;1933;28.07.2022;06.08.2022;119,22
15532;9225;18.02.2022;05.03.2022;3115,77
15533;9893;26.04.2010;08.05.2010;4804,92
15534;1801;15.04.2017;19.04.2017;4621,93
15535;7659;03.07.2012;16.07.2012;122,16
15536;8733;03.06.2011;18.06.2011;3928,25
15537;4587;12.08.2010;17.08.2010;1447,5
15538;4589;15.12.2016;19.12.2016;293,94
15539;6542;25.08.2021;05.09.2021;4413,85
15540;259;06.04.2003;10.04.2003;1065,15
15541;1226;08.06.2014;13.06.2014;2780,14
15542;1638;01.08.2009;20.08.2009;2154,11
15543;6122;07.04.2019;20.04.2019;2378,56
15544;5056;10.03.2005;23.03.2005;4483,74
15545;2733;19.06.2012;06.07.2012;1661,8
15546;6751;20.07.2007;29.07.2007;822,42
15547;9326;06.02.2021;25.02.2021;2736,75
15548;5329;24.09.2008;13.10.2008;97,8
15549;3171;04.08.2003;06.08.2003;2802,22
15550;2868;07.05.2021;10.05.2021;2891,93
15551;4508;05.08.2015;20.08.2015;3390,8
15552;2365;17.12.2016;24.12.2016;4552,77
15553;4086;28.05.2006;15.06.2006;1860,02
15554;7513;06.01.2022;15.01.2022;2722,95
15555;6000;09.08.2019;11.08.2019;3324,66
15556;1374;13.01.2009;28.01.2009;4442,03
15557;6886;28.01.2010;16.02.2010;2820,86
15558;9577;10.11.2014;28.11.2014;182,04
15559;3830;03.09.2011;18.09.2011;4155,84
15560;6573;15.01.2010;20.01.2010;3003,28
15561;7979;24.03.2022;29.03.2022;821,12
15562;7882;25.01.2017;07.02.2017;4366,85
15563;5421;08.07.2011;22.07.2011;1622,03
15564;5464;12.08.2019;17.08.2019;1531,06
15565;9486;26.04.2016;12.05.2016;1074,07
15566;2112;15.05.2006;19.05.2006;1039,57
15567;1444;03.03.2020;04.03.2020;1992,21
15568;7625;14.05.2011;26.05.2011;1307,32
15569;2661;17.06.2005;07.07.2005;3745,71
15570;6152;25.07.2018;29.07.2018;1641,65
15571;956;22.03.2020;30.03.2020;647,61
15572;9397;03.02.2017;09.02.2017;4417,06
15573;7575;28.11.2010;06.12.2010;168,96
15574;1972;28.12.2013;16.01.2014;4354,22
15575;1755;28.07.2009;08.08.2009;3463,45
15576;5284;08.08.2009;13.08.2009;2041,7
15577;4450;08.05.2006;17.05.2006;4842,03
15578;8933;08.09.2006;15.09.2006;2357,44
15579;2286;06.09.2004;20.09.2004;3728,76
15580;9331;30.05.2007;03.06.2007;1813,82
15581;9010;19.06.2010;21.06.2010;733,69
15582;4198;31.05.2009;03.06.2009;3932,63
15583;9950;05.10.2014;19.10.2014;1489,48
15584;6157;22.02.2019;26.02.2019;2375,92
15585;8782;12.07.2019;19.07.2019;1011
15586;1276;12.11.2016;29.11.2016;678,59
15587;5147;12.05.2005;30.05.2005;1079,59
15588;7051;17.03.2011;01.04.2011;1011,29
15589;5462;27.01.2017;13.02.2017;1294,51
15590;5241;16.09.2020;20.09.2020;3255,49
15591;3694;08.09.2015;14.09.2015;161,51
15592;3649;05.10.2008;10.10.2008;1626,81
15593;8316;06.08.2009;17.08.2009;3506,61
15594;7806;06.09.2009;08.09.2009;19,5
15595;8402;12.06.2010;13.06.2010;4231,87
15596;9476;26.07.2018;31.07.2018;4198,86
15597;7875;03.05.2008;16.05.2008;1335,47
15598;7350;29.10.2005;12.11.2005;470,38
15599;5029;31.01.2022;19.02.2022;1217,38
15600;8273;02.12.2011;17.12.2011;2076,86
15601;2292;20.07.2010;22.07.2010;4758,67
15602;7079;30.04.2022;18.05.2022;2919,77
15603;8652;19.02.2013;08.03.2013;853,58
15604;6870;25.09.2017;05.10.2017;1182,42
15605;9534;04.05.2003;18.05.2003;1086,13
15606;4035;14.10.2007;24.10.2007;2918,11
15607;3987;26.09.2021;04.10.2021;1067,18
15608;7785;04.07.2010;22.07.2010;1350,46
15609;708;22.10.2019;07.11.2019;2700,74
15610;6266;21.11.2013;04.12.2013;4106,54
15611;7757;01.11.2018;04.11.2018;3134,83
15612;6939;26.08.2010;28.08.2010;946,88
15613;6009;18.01.2006;04.02.2006;4442,22
15614;3079;30.05.2010;13.06.2010;3216,87
15615;3700;01.08.2008;06.08.2008;1740,34
15616;1891;05.01.2012;10.01.2012;3715,66
15617;2891;14.09.2008;02.10.2008;994,62
15618;2612;10.05.2003;12.05.2003;1176,47
15619;5118;17.12.2014;29.12.2014;4685,58
15620;5571;17.03.2006;03.04.2006;4816,03
15621;5545;07.01.2010;19.01.2010;4765,45
15622;6427;19.10.2006;31.10.2006;3822,23
15623;8927;22.10.2019;25.10.2019;3897,67
15624;540;24.09.2022;25.09.2022;797,51
15625;4564;15.09.2011;20.09.2011;4631,3
15626;449;23.07.2006;11.08.2006;2663,27
15627;8608;19.12.2019;03.01.2020;3642,37
15628;8550;08.06.2005;19.06.2005;3427,68
15629;47;12.08.2019;15.08.2019;4084,38
15630;3311;29.10.2016;04.11.2016;3095,12
15631;8334;02.10.2017;10.10.2017;2930,72
15632;7455;08.10.2012;11.10.2012;1289,7
15633;2309;17.01.2016;28.01.2016;3457,86
15634;7304;14.02.2004;05.03.2004;1882,91
15635;3584;15.07.2010;27.07.2010;4500,53
15636;6389;25.01.2009;10.02.2009;1787,37
15637;764;14.12.2008;03.01.2009;2617,7
15638;7098;28.05.2014;16.06.2014;2085,57
15639;284;16.11.2022;06.12.2022;2995,83
15640;7154;23.06.2007;29.06.2007;4269,75
15641;7878;12.11.2022;17.11.2022;2291,87
15642;6501;09.02.2019;15.02.2019;4796,72
15643;8790;17.02.2010;22.02.2010;4412,73
15644;8973;26.09.2003;08.10.2003;2212,88
15645;3726;04.03.2012;13.03.2012;1953,74
15646;3282;21.02.2005;10.03.2005;4575,66
15647;3063;05.02.2022;15.02.2022;3584,11
15648;9185;19.09.2011;05.10.2011;3271,48
15649;6621;07.02.2014;20.02.2014;859,1
15650;332;17.04.2022;06.05.2022;2742,34
15651;1295;19.08.2010;24.08.2010;4903,98
15652;613;12.02.2008;25.02.2008;547,66
15653;1085;19.05.2016;24.05.2016;2425,48
15654;7700;24.04.2005;14.05.2005;2064,5
15655;8975;24.11.2004;30.11.2004;812,51
15656;5492;06.04.2012;18.04.2012;3525,73
15657;4584;12.06.2021;25.06.2021;4998,26
15658;8201;22.11.2017;27.11.2017;3389,37
15659;6897;29.11.2015;15.12.2015;448,45
15660;256;01.05.2015;06.05.2015;2806,48
15661;8855;12.11.2009;28.11.2009;2047,31
15662;8081;31.07.2008;15.08.2008;1863,32
15663;6206;30.07.2022;14.08.2022;1295,35
15664;1806;27.09.2003;01.10.2003;1931,88
15665;2187;18.08.2005;28.08.2005;2576,6
15666;8876;20.09.2018;05.10.2018;2432,17
15667;1354;19.07.2006;01.08.2006;2895,91
15668;5425;28.12.2014;01.01.2015;2980,75
15669;7975;06.06.2018;16.06.2018;1501,93
15670;4058;22.03.2020;23.03.2020;3747,27
15671;2180;24.05.2011;07.06.2011;1966,71
15672;6529;30.03.2012;06.04.2012;2822,53
15673;1372;07.01.2006;27.01.2006;1358,57
15674;4513;27.08.2009;28.08.2009;2303,07
15675;6564;26.04.2018;27.04.2018;2970,53
15676;2574;25.05.2005;01.06.2005;4909,89
15677;3306;11.11.2020;22.11.2020;4932,68
15678;770;02.10.2021;12.10.2021;2332,36
15679;2145;23.09.2022;25.09.2022;3230,22
15680;9861;07.04.2006;15.04.2006;918,66
15681;1486;24.04.2009;28.04.2009;1556,1
15682;7373;19.01.2014;02.02.2014;3969,77
15683;5727;19.12.2005;31.12.2005;4261,73
15684;5028;08.02.2012;19.02.2012;2533,08
15685;5962;11.07.2022;18.07.2022;2142,21
15686;1585;03.11.2022;18.11.2022;4194,35
15687;5449;19.03.2023;04.04.2023;954,46
15688;9153;07.03.2006;27.03.2006;1734,88
15689;4248;29.01.2011;13.02.2011;750,98
15690;9683;18.02.2022;01.03.2022;950,76
15691;4478;13.06.2010;15.06.2010;4793,77
15692;7524;31.08.2004;14.09.2004;1105,22
15693;8948;16.05.2022;02.06.2022;4090,44
15694;6291;07.04.2019;25.04.2019;2669,02
15695;9706;31.01.2016;01.02.2016;4057,14
15696;3864;17.11.2012;29.11.2012;1273,02
15697;7819;30.01.2004;13.02.2004;1564,71
15698;9068;06.04.2020;19.04.2020;1799,63
15699;6907;09.06.2019;10.06.2019;864,49
15700;9359;08.03.2014;17.03.2014;4100,68
15701;2142;01.05.2020;09.05.2020;83,29
15702;1432;03.11.2021;16.11.2021;2884,34
15703;5597;01.08.2006;07.08.2006;489,83
15704;9861;31.08.2019;14.09.2019;1824,16
15705;61;14.01.2007;24.01.2007;1954,8
15706;8926;24.10.2009;03.11.2009;2232,72
15707;4932;20.05.2021;02.06.2021;1009,44
15708;2238;21.10.2014;03.11.2014;2434,85
15709;5039;19.04.2019;01.05.2019;2966,85
15710;1118;18.06.2014;23.06.2014;3398,25
15711;9044;24.10.2011;26.10.2011;171,65
15712;6280;25.04.2007;10.05.2007;2474,71
15713;6457;31.01.2017;07.02.2017;83,55
15714;9849;01.03.2011;20.03.2011;3020,13
15715;5257;01.08.2019;18.08.2019;821,41
15716;1176;28.04.2020;30.04.2020;1598,74
15717;4570;15.05.2016;31.05.2016;2219,76
15718;1793;13.06.2015;23.06.2015;3808,53
15719;6324;26.09.2022;14.10.2022;3952,88
15720;5177;04.03.2010;17.03.2010;79,3
15721;4422;20.02.2013;27.02.2013;2575,36
15722;2380;24.01.2017;27.01.2017;3302,17
15723;6455;04.02.2006;12.02.2006;4654,98
15724;4779;13.03.2014;02.04.2014;3684,24
15725;4492;05.01.2013;17.01.2013;2596,39
15726;491;12.10.2004;13.10.2004;3098,48
15727;7000;21.11.2013;25.11.2013;4002,56
15728;1882;27.07.2012;02.08.2012;1739,43
15729;6493;01.07.2009;15.07.2009;188,5
15730;5131;26.09.2009;28.09.2009;596,99
15731;1637;19.09.2010;27.09.2010;2196,44
15732;1810;16.11.2021;19.11.2021;4278,42
15733;4787;15.09.2015;23.09.2015;104,3
15734;4136;24.12.2010;13.01.2011;2940,26
15735;1349;27.09.2012;07.10.2012;661,49
15736;4114;03.08.2022;23.08.2022;1686,42
15737;7006;23.03.2017;02.04.2017;4384,64
15738;7093;14.06.2004;04.07.2004;1298,29
15739;8522;25.04.2020;05.05.2020;3115,67
15740;9304;05.02.2008;10.02.2008;4125,63
15741;1196;24.05.2012;02.06.2012;1690,87
15742;9903;13.05.2012;25.05.2012;1599,2
15743;1208;01.10.2016;17.10.2016;3511,26
15744;7163;03.11.2013;06.11.2013;1348,02
15745;426;28.06.2004;18.07.2004;2271,45
15746;7758;14.06.2010;26.06.2010;1260,56
15747;8744;02.07.2006;22.07.2006;4213,22
15748;1563;27.12.2016;09.01.2017;2516,9
15749;6937;26.08.2013;27.08.2013;1265,4
15750;8388;26.12.2008;07.01.2009;493,72
15751;3158;07.05.2012;22.05.2012;401,85
15752;6782;20.03.2005;29.03.2005;471,06
15753;3821;11.11.2007;01.12.2007;3017,55
15754;396;12.05.2010;17.05.2010;938,44
15755;6383;04.11.2017;19.11.2017;4619,89
15756;588;04.10.2018;16.10.2018;4441,78
15757;2258;22.04.2006;09.05.2006;3718,94
15758;7028;11.09.2022;17.09.2022;4035,79
15759;9053;13.03.2008;18.03.2008;892,32
15760;2481;02.02.2008;12.02.2008;757,72
15761;2943;28.02.2020;08.03.2020;4050,94
15762;3287;24.07.2003;09.08.2003;3392,46
15763;5493;03.08.2011;04.08.2011;1364,63
15764;9664;30.06.2011;02.07.2011;4836,98
15765;9798;06.08.2007;13.08.2007;1233,17
15766;1733;26.12.2013;15.01.2014;3679,74
15767;5892;17.07.2014;03.08.2014;913,5
15768;7261;07.06.2010;18.06.2010;1460,45
15769;7797;01.03.2010;16.03.2010;2318,62
15770;9069;31.08.2017;15.09.2017;939,93
15771;345;27.01.2010;09.02.2010;1128,39
15772;1243;06.06.2008;22.06.2008;4589,53
15773;6858;09.02.2011;15.02.2011;2881,9
15774;4991;13.05.2019;28.05.2019;10,95
15775;1810;23.10.2012;10.11.2012;1125,79
15776;7202;18.07.2004;19.07.2004;4839,35
15777;5165;07.08.2005;23.08.2005;4138,23
15778;6333;24.11.2021;25.11.2021;4090,55
15779;3776;05.03.2007;21.03.2007;1093,66
15780;7326;14.03.2011;29.03.2011;3804,91
15781;6573;16.03.2012;26.03.2012;3576,97
15782;9075;30.10.2016;17.11.2016;1370,3
15783;4339;16.12.2012;02.01.2013;3450,76
15784;1229;22.03.2020;30.03.2020;246,98
15785;285;25.08.2010;26.08.2010;4820,25
15786;2501;14.10.2021;03.11.2021;2767,67
15787;1118;07.10.2018;19.10.2018;1152,45
15788;929;28.06.2021;12.07.2021;4163,38
15789;1467;11.06.2014;13.06.2014;2607,58
15790;5004;28.08.2012;14.09.2012;3990,28
15791;1769;16.03.2019;27.03.2019;1707,22
15792;1;06.01.2011;24.01.2011;823,92
15793;7833;21.02.2022;04.03.2022;3303,83
15794;1750;27.07.2022;12.08.2022;3327,99
15795;5179;07.02.2022;19.02.2022;4970,14
15796;8123;16.06.2017;25.06.2017;1690,1
15797;3220;27.10.2005;08.11.2005;2719,19
15798;1204;29.07.2022;12.08.2022;4763,39
15799;5315;08.09.2016;09.09.2016;2546,64
15800;9988;25.10.2010;03.11.2010;187,94
15801;3174;13.11.2010;21.11.2010;1774,99
15802;8362;19.08.2020;04.09.2020;343,79
15803;1753;08.06.2007;12.06.2007;1178,63
15804;5205;23.08.2017;28.08.2017;4770,13
15805;5618;22.04.2008;24.04.2008;4025,06
15806;3994;17.12.2015;02.01.2016;1508,95
15807;7193;15.01.2015;02.02.2015;4375
15808;3576;08.11.2019;18.11.2019;604,79
15809;9554;23.05.2005;02.06.2005;3315,94
15810;8477;07.10.2009;19.10.2009;1801,8
15811;9811;05.09.2004;22.09.2004;2602,61
15812;588;11.12.2011;21.12.2011;2242,91
15813;8494;03.07.2006;17.07.2006;4711,59
15814;5749;22.04.2017;03.05.2017;2970,73
15815;7317;25.03.2017;27.03.2017;605,69
15816;4238;15.05.2012;01.06.2012;2411,01
15817;4726;17.07.2003;04.08.2003;1575,04
15818;7357;24.06.2009;26.06.2009;3745,32
15819;2672;26.09.2018;27.09.2018;3542,27
15820;1012;02.01.2008;08.01.2008;1971,92
